iter	Passed	Remaining
3220	124140	31025
3221	124185	30988
3222	124227	30950
3223	124269	30913
3224	124313	30876
3225	124352	30837
3226	124397	30800
3227	124445	30764
3228	124489	30727
3229	124535	30690
3230	124585	30654
3231	124627	30617
3232	124669	30579
3233	124704	30539
3234	124742	30501
3235	124789	30464
3236	124829	30426
3237	124870	30388
3238	124908	30349
3239	124949	30311
3240	124990	30273
3241	125030	30235
3242	125070	30197
3243	125106	30158
3244	125147	30120
3245	125184	30081
3246	125222	30042
3247	125265	30004
3248	125308	29967
3249	125345	29928
3250	125388	29891
3251	125431	29853
3252	125460	29812
3253	125500	29774
3254	125549	29738
3255	125592	29700
3256	125626	29661
3257	125669	29623
3258	125709	29585
3259	125751	29547
3260	125791	29509
3261	125827	29470
3262	125871	29433
3263	125905	29393
3264	125946	29355
3265	125988	29317
3266	126035	29280
3267	126080	29243
3268	126124	29206
3269	126161	29167
3270	126205	29130
3271	126248	29092
3272	126291	29055
3273	126336	29017
3274	126372	28978
3275	126410	28940
3276	126453	28902
3277	126492	28864
3278	126535	28826
3279	126577	28788
3280	126618	28750
3281	126657	28712
3282	126697	28673
3283	126740	28636
3284	126773	28596
3285	126810	28557
3286	126850	28519
3287	126894	28481
3288	126934	28443
3289	126977	28405
3290	127025	28369
3291	127065	28331
3292	127105	28292
3293	127141	28253
3294	127180	28215
3295	127222	28177
3296	127260	28138
3297	127297	28099
3298	127342	28062
3299	127384	28024
3300	127424	27986
3301	127465	27948
3302	127509	27910
3303	127543	27871
3304	127587	27833
3305	127629	27795
3306	127668	27757
3307	127707	27718
3308	127740	27679
3309	127780	27640
3310	127818	27602
3311	127859	27563
3312	127902	27526
3313	127947	27489
3314	127991	27451
3315	128031	27413
3316	128064	27373
3317	128104	27335
3318	128142	27296
3319	128184	27258
3320	128224	27220
3321	128265	27181
3322	128298	27142
3323	128341	27104
3324	128380	27066
3325	128422	27028
3326	128465	26990
3327	128505	26952
3328	128544	26913
3329	128584	26875
3330	128628	26837
3331	128668	26799
3332	128708	26761
3333	128750	26723
3334	128793	26685
3335	128836	26647
3336	128877	26609
3337	128918	26571
3338	128959	26533
3339	128999	26495
3340	129045	26457
3341	129084	26419
3342	129130	26382
3343	129175	26344
3344	129212	26306
3345	129260	26269
3346	129302	26231
3347	129342	26193
3348	129385	26155
3349	129430	26117
3350	129472	26080
3351	129506	26040
3352	129543	26001
3353	129586	25963
3354	129632	25926
3355	129671	25887
3356	129714	25850
3357	129756	25812
3358	129796	25773
3359	129834	25735
3360	129870	25695
3361	129908	25657
3362	129949	25619
3363	129989	25580
3364	130031	25542
3365	130078	25505
3366	130125	25468
3367	130164	25429
3368	130197	25390
3369	130241	25352
3370	130282	25314
3371	130315	25274
3372	130358	25236
3373	130397	25198
3374	130441	25160
3375	130481	25122
3376	130519	25083
3377	130561	25045
3378	130603	25007
3379	130643	24969
3380	130759	24945
3381	130810	24908
3382	130850	24870
3383	130890	24832
3384	130927	24792
3385	130964	24754
3386	131012	24717
3387	131053	24678
3388	131094	24640
3389	131129	24601
3390	131164	24561
3391	131201	24522
3392	131240	24484
3393	131280	24445
3394	131315	24406
3395	131356	24368
3396	131398	24330
3397	131443	24292
3398	131487	24254
3399	131530	24217
3400	131576	24179
3401	131616	24141
3402	131664	24104
3403	131709	24066
3404	131752	24028
3405	131794	23990
3406	131832	23951
3407	131876	23914
3408	131910	23874
3409	131944	23835
3410	131982	23796
3411	132026	23758
3412	132066	23720
3413	132111	23682
3414	132147	23643
3415	132189	23605
3416	132229	23566
3417	132270	23528
3418	132310	23490
3419	132350	23451
3420	132390	23413
3421	132430	23374
3422	132469	23336
3423	132508	23297
3424	132549	23259
3425	132591	23220
3426	132635	23183
3427	132673	23144
3428	132710	23105
3429	132751	23066
3430	132793	23028
3431	132835	22990
3432	132874	22952
3433	132908	22912
3434	132944	22873
3435	132990	22835
3436	133032	22797
3437	133070	22759
3438	133110	22720
3439	133152	22682
3440	133191	22643
3441	133235	22605
3442	133280	22568
3443	133321	22529
3444	133363	22491
3445	133399	22452
3446	133440	22414
3447	133481	22375
3448	133524	22337
3449	133559	22298
3450	133603	22260
3451	133649	22223
3452	133693	22185
3453	133733	22147
3454	133775	22108
3455	133813	22069
3456	133858	22032
3457	133895	21993
3458	133934	21954
3459	133977	21916
3460	134016	21877
3461	134052	21838
3462	134095	21800
3463	134129	21761
3464	134170	21722
3465	134212	21684
3466	134253	21646
3467	134293	21607
3468	134330	21568
3469	134369	21530
3470	134410	21491
3471	134451	21453
3472	134494	21415
3473	134540	21377
3474	134579	21339
3475	134622	21301
3476	134663	21262
3477	134696	21223
3478	134736	21184
3479	134778	21146
3480	134815	21107
3481	134858	21069
3482	134900	21031
3483	134943	20992
3484	134979	20953
3485	135021	20915
3486	135057	20876
3487	135092	20837
3488	135134	20798
3489	135176	20760
3490	135219	20722
3491	135256	20683
3492	135294	20644
3493	135334	20606
3494	135375	20567
3495	135414	20529
3496	135452	20490
3497	135493	20451
3498	135533	20413
3499	135569	20374
3500	135611	20335
3501	135649	20297
3502	135694	20259
3503	135734	20220
3504	135773	20182
3505	135815	20143
3506	135855	20105
3507	135897	20066
3508	135939	20028
3509	135979	19990
3510	136025	19952
3511	136070	19914
3512	136113	19876
3513	136147	19837
3514	136182	19797
3515	136223	19759
3516	136266	19721
3517	136303	19682
3518	136342	19643
3519	136382	19604
3520	136422	19566
3521	136461	19527
3522	136501	19489
3523	136543	19450
3524	136584	19412
3525	136624	19373
3526	136663	19335
3527	136703	19296
3528	136745	19258
3529	136785	19219
3530	136830	19181
3531	136879	19144
3532	136919	19105
3533	136962	19067
3534	136997	19028
3535	137033	18989
3536	137075	18951
3537	137117	18912
3538	137162	18874
3539	137206	18836
3540	137248	18798
3541	137287	18759
3542	137330	18721
3543	137368	18682
3544	137406	18643
3545	137445	18605
3546	137484	18566
3547	137518	18527
3548	137561	18488
3549	137595	18449
3550	137635	18410
3551	137681	18373
3552	137725	18335
3553	137769	18296
3554	137809	18258
3555	137849	18219
3556	137886	18180
3557	137923	18141
3558	137962	18103
3559	138003	18064
3560	138054	18027
3561	138100	17989
3562	138140	17950
3563	138182	17912
3564	138220	17873
3565	138261	17835
3566	138295	17795
3567	138333	17756
3568	138373	17718
3569	138419	17680
3570	138464	17642
3571	138507	17604
3572	138549	17565
3573	138585	17526
3574	138619	17487
3575	138655	17448
3576	138695	17409
3577	138737	17371
3578	138778	17332
3579	138816	17293
3580	138862	17256
3581	138903	17217
3582	138946	17179
3583	138986	17140
3584	139028	17102
3585	139073	17064
3586	139116	17025
3587	139150	16986
3588	139185	16947
3589	139225	16908
3590	139270	16870
3591	139315	16832
3592	139362	16794
3593	139403	16756
3594	139441	16717
3595	139483	16679
3596	139521	16640
3597	139562	16601
3598	139598	16562
3599	139635	16523
3600	139676	16485
3601	139713	16445
3602	139756	16407
3603	139803	16369
3604	139838	16330
3605	139879	16292
3606	139917	16253
3607	139953	16214
3608	139992	16175
3609	140033	16136
3610	140072	16098
3611	140114	16059
3612	140154	16021
3613	140196	15982
3614	140236	15943
3615	140283	15906
3616	140323	15867
3617	140368	15829
3618	140405	15790
3619	140445	15751
3620	140485	15712
3621	140520	15673
3622	140561	15635
3623	140596	15596
3624	140641	15557
3625	140685	15519
3626	140724	15480
3627	140762	15441
3628	140805	15403
3629	140854	15365
3630	140894	15327
3631	140936	15288
3632	140979	15250
3633	141022	15212
3634	141065	15173
3635	141103	15134
3636	141144	15096
3637	141180	15057
3638	141221	15018
3639	141265	14980
3640	141310	14942
3641	141354	14903
3642	141402	14866
3643	141434	14826
3644	141472	14787
3645	141518	14749
3646	141555	14710
3647	141597	14672
3648	141640	14633
3649	141687	14595
3650	141732	14557
3651	141770	14518
3652	141815	14480
3653	141859	14442
3654	141901	14403
3655	141938	14364
3656	141980	14326
3657	142022	14287
3658	142064	14249
3659	142107	14210
3660	142152	14172
3661	142193	14133
3662	142237	14095
3663	142280	14057
3664	142317	14018
3665	142355	13979
3666	142398	13940
3667	142436	13901
3668	142480	13863
3669	142524	13825
3670	142566	13786
3671	142603	13747
3672	142638	13708
3673	142679	13669
3674	142720	13631
3675	142762	13592
3676	142805	13554
3677	142844	13515
3678	142884	13476
3679	142924	13438
3680	142969	13399
3681	143004	13360
3682	143049	13322
3683	143090	13283
3684	143128	13244
3685	143170	13206
3686	143212	13167
3687	143256	13129
3688	143294	13090
3689	143338	13051
3690	143383	13013
3691	143421	12974
3692	143460	12935
3693	143500	12897
3694	143538	12858
3695	143579	12819
3696	143624	12781
3697	143668	12742
3698	143714	12704
3699	143753	12665
3700	143793	12627
3701	143832	12588
3702	143874	12549
3703	143911	12510
3704	143954	12472
3705	143997	12433
3706	144039	12395
3707	144084	12356
3708	144129	12318
3709	144168	12279
3710	144208	12240
3711	144251	12202
3712	144295	12163
3713	144340	12125
3714	144383	12087
3715	144428	12048
3716	144461	12009
3717	144502	11970
3718	144540	11931
3719	144577	11892
3720	144619	11854
3721	144661	11815
3722	144706	11777
3723	144746	11738
3724	144784	11699
3725	144820	11660
3726	144860	11621
3727	144908	11583
3728	144948	11544
3729	144988	11505
3730	145029	11467
3731	145068	11428
3732	145109	11389
3733	145153	11351
3734	145200	11312
3735	145243	11274
3736	145287	11235
3737	145324	11196
3738	145365	11158
3739	145406	11119
3740	145449	11080
3741	145486	11041
3742	145527	11002
3743	145565	10964
3744	145605	10925
3745	145649	10886
3746	145690	10848
3747	145727	10809
3748	145761	10769
3749	145800	10730
3750	145840	10692
3751	145875	10652
3752	145919	10614
3753	145954	10575
3754	145991	10536
3755	146033	10497
3756	146067	10458
3757	146102	10419
3758	146139	10380
3759	146183	10341
3760	146221	10302
3761	146263	10264
3762	146307	10225
3763	146351	10187
3764	146387	10147
3765	146428	10109
3766	146464	10070
3767	146505	10031
3768	146539	9992
3769	146577	9953
3770	146619	9914
3771	146657	9875
3772	146698	9836
3773	146741	9798
3774	146776	9759
3775	146815	9720
3776	146854	9681
3777	146895	9642
3778	146932	9603
3779	146974	9565
3780	147018	9526
3781	147059	9487
3782	147095	9448
3783	147135	9409
3784	147174	9370
3785	147205	9331
3786	147243	9292
3787	147284	9253
3788	147321	9214
3789	147360	9176
3790	147405	9137
3791	147447	9098
3792	147481	9059
3793	147518	9020
3794	147551	8981
3795	147593	8942
3796	147635	8904
3797	147676	8865
3798	147715	8826
3799	147755	8787
3800	147786	8748
3801	147826	8709
3802	147866	8670
3803	147907	8631
3804	147947	8593
3805	147987	8554
3806	148031	8515
3807	148065	8476
3808	148101	8437
3809	148135	8398
3810	148171	8359
3811	148207	8320
3812	148245	8281
3813	148285	8242
3814	148328	8203
3815	148374	8165
3816	148414	8126
3817	148456	8087
3818	148494	8048
3819	148530	8009
3820	148568	7970
3821	148610	7932
3822	148651	7893
3823	148694	7854
3824	148734	7815
3825	148777	7777
3826	148821	7738
3827	148861	7699
3828	148908	7661
3829	148951	7622
3830	148994	7583
3831	149032	7544
3832	149072	7506
3833	149109	7467
3834	149149	7428
3835	149193	7389
3836	149226	7350
3837	149260	7311
3838	149297	7272
3839	149337	7233
3840	149374	7194
3841	149409	7155
3842	149450	7116
3843	149495	7078
3844	149532	7039
3845	149574	7000
3846	149619	6961
3847	149659	6922
3848	149698	6884
3849	149737	6845
3850	149777	6806
3851	149817	6767
3852	149853	6728
3853	149888	6689
3854	149932	6650
3855	149972	6611
3856	150012	6572
3857	150058	6534
3858	150097	6495
3859	150140	6456
3860	150186	6418
3861	150230	6379
3862	150277	6340
3863	150319	6302
3864	150361	6263
3865	150403	6224
3866	150441	6185
3867	150482	6146
3868	150518	6107
3869	150559	6069
3870	150601	6030
3871	150643	5991
3872	150684	5952
3873	150724	5913
3874	150764	5874
3875	150807	5836
3876	150847	5797
3877	150889	5758
3878	150929	5719
3879	150976	5681
3880	151020	5642
3881	151059	5603
3882	151100	5564
3883	151141	5525
3884	151182	5486
3885	151219	5447
3886	151257	5409
3887	151299	5370
3888	151340	5331
3889	151379	5292
3890	151421	5253
3891	151461	5214
3892	151508	5176
3893	151552	5137
3894	151594	5098
3895	151636	5059
3896	151675	5020
3897	151711	4981
3898	151745	4942
3899	151782	4903
3900	151823	4864
3901	151861	4825
3902	151898	4786
3903	151936	4748
3904	151974	4709
3905	152019	4670
3906	152061	4631
3907	152104	4592
3908	152142	4553
3909	152183	4514
3910	152226	4476
3911	152265	4437
3912	152305	4398
3913	152343	4359
3914	152384	4320
3915	152423	4281
3916	152461	4242
3917	152498	4203
3918	152538	4164
3919	152576	4125
3920	152620	4087
3921	152661	4048
3922	152696	4009
3923	152730	3970
3924	152775	3931
3925	152816	3892
3926	152859	3853
3927	152896	3814
3928	152938	3775
3929	152984	3737
3930	153031	3698
3931	153075	3659
3932	153116	3620
3933	153154	3581
3934	153191	3542
3935	153227	3503
3936	153268	3464
3937	153308	3425
3938	153347	3386
3939	153381	3347
3940	153434	3309
3941	153476	3270
3942	153512	3231
3943	153553	3192
3944	153594	3153
3945	153629	3114
3946	153668	3075
3947	153709	3036
3948	153747	2997
3949	153789	2958
3950	153831	2920
3951	153865	2881
3952	153905	2842
3953	153942	2803
3954	153974	2764
3955	154006	2725
3956	154050	2686
3957	154084	2647
3958	154123	2608
3959	154163	2569
3960	154203	2530
3961	154237	2491
3962	154274	2452
3963	154309	2413
3964	154346	2374
3965	154382	2335
3966	154423	2296
3967	154463	2257
3968	154502	2218
3969	154541	2179
3970	154578	2140
3971	154615	2102
3972	154655	2063
3973	154696	2024
3974	154736	1985
3975	154780	1946
3976	154823	1907
3977	154865	1868
3978	154908	1829
3979	154942	1790
3980	154980	1751
3981	155022	1712
3982	155060	1674
3983	155096	1635
3984	155133	1596
3985	155175	1557
3986	155210	1518
3987	155250	1479
3988	155295	1440
3989	155335	1401
3990	155376	1362
3991	155414	1323
3992	155457	1284
3993	155499	1245
3994	155542	1206
3995	155581	1168
3996	155620	1129
3997	155659	1090
3998	155692	1051
3999	155728	1012
4000	155761	973
4001	155799	934
4002	155841	895
4003	155880	856
4004	155927	817
4005	155964	778
4006	156010	739
4007	156053	700
4008	156097	661
4009	156143	623
4010	156183	584
4011	156223	545
4012	156266	506
4013	156304	467
4014	156345	428
4015	156380	389
4016	156415	350
4017	156456	311
4018	156492	272
4019	156529	233
4020	156564	194
4021	156604	155
4022	156642	116
4023	156677	77
4024	156716	38
4025	156757	0
